# Interconnect transfer function for the 77 GHz automotive band.
# PROVENANCE: magnitude resampled from the Tessera collaborator's HFSS
#   S-parameter export 'Case4' (dB(S(Port_Top_6_6,Port_Bot_6_6)) [],
#   0.1-100 GHz, 31 pts).
#   Phase is a MINIMUM-PHASE reconstruction from |S21| (Hilbert transform of
#   ln|H|); the source export carries magnitude only. No collaborator source
#   code is reproduced here or anywhere in this repository -- this file is data.
# In-band 75-81 GHz: -0.260 to -0.259 dB.
# generated 2026-08-18 by notes/tools/derive_interconnect_csv.py
# ATTRIBUTION: the interconnect itself was simulated by Mohamed Gharib and
#   Prof. Inna Partin-Vaisband (University of Illinois Chicago). The simulation
#   code is NOT distributed with this repository and is available on request to
#   those authors. This file is their simulation's output, not a measurement.
freq_hz,s21_re,s21_im,s21_abs_db,s21_phase_deg
7.275000e+10,0.970667624,0.000020899,-0.258589,0.001234
7.280000e+10,0.970666424,0.000021149,-0.258600,0.001248
7.285000e+10,0.970665224,0.000016108,-0.258611,0.000951
7.290000e+10,0.970664025,0.000016371,-0.258621,0.000966
7.295000e+10,0.970662825,0.000011508,-0.258632,0.000679
7.300000e+10,0.970661625,0.000011784,-0.258643,0.000696
7.305000e+10,0.970660425,0.000007090,-0.258654,0.000419
7.310000e+10,0.970659226,0.000007379,-0.258664,0.000436
7.315000e+10,0.970658026,0.000002845,-0.258675,0.000168
7.320000e+10,0.970656826,0.000003147,-0.258686,0.000186
7.325000e+10,0.970655626,-0.000001236,-0.258696,-0.000073
7.330000e+10,0.970654427,-0.000000917,-0.258707,-0.000054
7.335000e+10,0.970653227,-0.000005148,-0.258718,-0.000304
7.340000e+10,0.970652047,-0.000004803,-0.258729,-0.000284
7.345000e+10,0.970650872,-0.000008913,-0.258739,-0.000526
7.350000e+10,0.970649697,-0.000008573,-0.258750,-0.000506
7.355000e+10,0.970648522,-0.000012567,-0.258760,-0.000742
7.360000e+10,0.970647347,-0.000012221,-0.258771,-0.000721
7.365000e+10,0.970646172,-0.000016102,-0.258781,-0.000950
7.370000e+10,0.970644998,-0.000015749,-0.258792,-0.000930
7.375000e+10,0.970643823,-0.000019521,-0.258802,-0.001152
7.380000e+10,0.970642648,-0.000019159,-0.258813,-0.001131
7.385000e+10,0.970641473,-0.000022828,-0.258823,-0.001347
7.390000e+10,0.970640298,-0.000022457,-0.258834,-0.001326
7.395000e+10,0.970639123,-0.000026027,-0.258844,-0.001536
7.400000e+10,0.970637948,-0.000025647,-0.258855,-0.001514
7.405000e+10,0.970636773,-0.000029123,-0.258865,-0.001719
7.410000e+10,0.970635598,-0.000028733,-0.258876,-0.001696
7.415000e+10,0.970634423,-0.000032119,-0.258886,-0.001896
7.420000e+10,0.970633248,-0.000031719,-0.258897,-0.001872
7.425000e+10,0.970632073,-0.000035019,-0.258907,-0.002067
7.430000e+10,0.970630898,-0.000034609,-0.258918,-0.002043
7.435000e+10,0.970629723,-0.000037827,-0.258928,-0.002233
7.440000e+10,0.970628549,-0.000037407,-0.258939,-0.002208
7.445000e+10,0.970627374,-0.000040546,-0.258949,-0.002393
7.450000e+10,0.970626199,-0.000040115,-0.258960,-0.002368
7.455000e+10,0.970625024,-0.000043179,-0.258970,-0.002549
7.460000e+10,0.970623849,-0.000042738,-0.258981,-0.002523
7.465000e+10,0.970622674,-0.000045729,-0.258991,-0.002699
7.470000e+10,0.970621499,-0.000045277,-0.259002,-0.002673
7.475000e+10,0.970620324,-0.000048198,-0.259012,-0.002845
7.480000e+10,0.970619149,-0.000047736,-0.259023,-0.002818
7.485000e+10,0.970617974,-0.000050590,-0.259033,-0.002986
7.490000e+10,0.970616799,-0.000050117,-0.259044,-0.002958
7.495000e+10,0.970615624,-0.000052907,-0.259054,-0.003123
7.500000e+10,0.970614449,-0.000052422,-0.259065,-0.003095
7.505000e+10,0.970613274,-0.000055150,-0.259075,-0.003256
7.510000e+10,0.970612100,-0.000054655,-0.259086,-0.003226
7.515000e+10,0.970610925,-0.000057323,-0.259096,-0.003384
7.520000e+10,0.970609750,-0.000056816,-0.259107,-0.003354
7.525000e+10,0.970608575,-0.000059426,-0.259118,-0.003508
7.530000e+10,0.970607400,-0.000058908,-0.259128,-0.003477
7.535000e+10,0.970606225,-0.000061463,-0.259139,-0.003628
7.540000e+10,0.970605050,-0.000060933,-0.259149,-0.003597
7.545000e+10,0.970603875,-0.000063434,-0.259160,-0.003745
7.550000e+10,0.970602700,-0.000062892,-0.259170,-0.003713
7.555000e+10,0.970601525,-0.000065341,-0.259181,-0.003857
7.560000e+10,0.970600350,-0.000064788,-0.259191,-0.003825
7.565000e+10,0.970599175,-0.000067186,-0.259202,-0.003966
7.570000e+10,0.970598001,-0.000066621,-0.259212,-0.003933
7.575000e+10,0.970596826,-0.000068969,-0.259223,-0.004071
7.580000e+10,0.970595651,-0.000068393,-0.259233,-0.004037
7.585000e+10,0.970594476,-0.000070694,-0.259244,-0.004173
7.590000e+10,0.970593301,-0.000070105,-0.259254,-0.004138
7.595000e+10,0.970592126,-0.000072360,-0.259265,-0.004272
7.600000e+10,0.970590951,-0.000071758,-0.259275,-0.004236
7.605000e+10,0.970589776,-0.000073968,-0.259286,-0.004366
7.610000e+10,0.970588601,-0.000073354,-0.259296,-0.004330
7.615000e+10,0.970587426,-0.000075520,-0.259307,-0.004458
7.620000e+10,0.970586252,-0.000074893,-0.259317,-0.004421
7.625000e+10,0.970585077,-0.000077016,-0.259328,-0.004546
7.630000e+10,0.970583902,-0.000076375,-0.259338,-0.004509
7.635000e+10,0.970582727,-0.000078457,-0.259349,-0.004631
7.640000e+10,0.970581552,-0.000077802,-0.259359,-0.004593
7.645000e+10,0.970580377,-0.000079842,-0.259370,-0.004713
7.650000e+10,0.970579202,-0.000079173,-0.259380,-0.004674
7.655000e+10,0.970578027,-0.000081171,-0.259391,-0.004792
7.660000e+10,0.970576853,-0.000080485,-0.259401,-0.004751
7.665000e+10,0.970575678,-0.000082440,-0.259412,-0.004867
7.670000e+10,0.970574507,-0.000081727,-0.259422,-0.004825
7.675000e+10,0.970573355,-0.000083637,-0.259433,-0.004937
7.680000e+10,0.970572203,-0.000082926,-0.259443,-0.004895
7.685000e+10,0.970571050,-0.000084814,-0.259453,-0.005007
7.690000e+10,0.970569898,-0.000084096,-0.259464,-0.004964
7.695000e+10,0.970568746,-0.000085954,-0.259474,-0.005074
7.700000e+10,0.970567594,-0.000085225,-0.259484,-0.005031
7.705000e+10,0.970566442,-0.000087053,-0.259495,-0.005139
7.710000e+10,0.970565289,-0.000086314,-0.259505,-0.005095
7.715000e+10,0.970564137,-0.000088110,-0.259515,-0.005201
7.720000e+10,0.970562985,-0.000087360,-0.259525,-0.005157
7.725000e+10,0.970561833,-0.000089127,-0.259536,-0.005261
7.730000e+10,0.970560680,-0.000088365,-0.259546,-0.005217
7.735000e+10,0.970559528,-0.000090102,-0.259556,-0.005319
7.740000e+10,0.970558376,-0.000089328,-0.259567,-0.005273
7.745000e+10,0.970557224,-0.000091036,-0.259577,-0.005374
7.750000e+10,0.970556072,-0.000090249,-0.259587,-0.005328
7.755000e+10,0.970554919,-0.000091928,-0.259598,-0.005427
7.760000e+10,0.970553767,-0.000091130,-0.259608,-0.005380
7.765000e+10,0.970552615,-0.000092781,-0.259618,-0.005477
7.770000e+10,0.970551463,-0.000091969,-0.259629,-0.005429
7.775000e+10,0.970550310,-0.000093593,-0.259639,-0.005525
7.780000e+10,0.970549158,-0.000092768,-0.259649,-0.005477
7.785000e+10,0.970548006,-0.000094365,-0.259660,-0.005571
7.790000e+10,0.970546854,-0.000093527,-0.259670,-0.005521
7.795000e+10,0.970545701,-0.000095097,-0.259680,-0.005614
7.800000e+10,0.970544549,-0.000094245,-0.259690,-0.005564
7.805000e+10,0.970543397,-0.000095790,-0.259701,-0.005655
7.810000e+10,0.970542245,-0.000094925,-0.259711,-0.005604
7.815000e+10,0.970541093,-0.000096443,-0.259721,-0.005694
7.820000e+10,0.970539941,-0.000095564,-0.259732,-0.005642
7.825000e+10,0.970538788,-0.000097058,-0.259742,-0.005730
7.830000e+10,0.970537636,-0.000096165,-0.259752,-0.005677
7.835000e+10,0.970536484,-0.000097634,-0.259763,-0.005764
7.840000e+10,0.970535332,-0.000096727,-0.259773,-0.005710
7.845000e+10,0.970534180,-0.000098172,-0.259783,-0.005796
7.850000e+10,0.970533028,-0.000097250,-0.259794,-0.005741
7.855000e+10,0.970531875,-0.000098672,-0.259804,-0.005825
7.860000e+10,0.970530723,-0.000097735,-0.259814,-0.005770
7.865000e+10,0.970529571,-0.000099133,-0.259825,-0.005852
7.870000e+10,0.970528419,-0.000098181,-0.259835,-0.005796
7.875000e+10,0.970527267,-0.000099557,-0.259845,-0.005877
7.880000e+10,0.970526114,-0.000098590,-0.259855,-0.005820
7.885000e+10,0.970524962,-0.000099943,-0.259866,-0.005900
7.890000e+10,0.970523810,-0.000098960,-0.259876,-0.005842
7.895000e+10,0.970522658,-0.000100291,-0.259886,-0.005921
7.900000e+10,0.970521506,-0.000099293,-0.259897,-0.005862
7.905000e+10,0.970520354,-0.000100602,-0.259907,-0.005939
7.910000e+10,0.970519202,-0.000099587,-0.259917,-0.005879
7.915000e+10,0.970518049,-0.000100875,-0.259928,-0.005955
7.920000e+10,0.970516897,-0.000099844,-0.259938,-0.005894
7.925000e+10,0.970515745,-0.000101110,-0.259948,-0.005969
7.930000e+10,0.970514593,-0.000100063,-0.259959,-0.005907
7.935000e+10,0.970513441,-0.000101308,-0.259969,-0.005981
7.940000e+10,0.970512289,-0.000100244,-0.259979,-0.005918
7.945000e+10,0.970511136,-0.000101468,-0.259989,-0.005990
7.950000e+10,0.970509984,-0.000100387,-0.260000,-0.005926
7.955000e+10,0.970508832,-0.000101590,-0.260010,-0.005998
7.960000e+10,0.970507680,-0.000100491,-0.260020,-0.005933
7.965000e+10,0.970506528,-0.000101674,-0.260031,-0.006003
7.970000e+10,0.970505376,-0.000100555,-0.260041,-0.005936
7.975000e+10,0.970504224,-0.000101718,-0.260051,-0.006005
7.980000e+10,0.970503072,-0.000100580,-0.260062,-0.005938
7.985000e+10,0.970501919,-0.000101721,-0.260072,-0.006005
7.990000e+10,0.970500767,-0.000100563,-0.260082,-0.005937
7.995000e+10,0.970499615,-0.000101681,-0.260093,-0.006003
8.000000e+10,0.970498463,-0.000100495,-0.260103,-0.005933
8.005000e+10,0.970497323,-0.000101582,-0.260113,-0.005997
8.010000e+10,0.970496192,-0.000100381,-0.260123,-0.005926
8.015000e+10,0.970495061,-0.000101464,-0.260133,-0.005990
8.020000e+10,0.970493930,-0.000100252,-0.260143,-0.005919
8.025000e+10,0.970492799,-0.000101322,-0.260154,-0.005982
8.030000e+10,0.970491667,-0.000100095,-0.260164,-0.005909
8.035000e+10,0.970490536,-0.000101151,-0.260174,-0.005972
8.040000e+10,0.970489405,-0.000099907,-0.260184,-0.005898
8.045000e+10,0.970488274,-0.000100948,-0.260194,-0.005960
8.050000e+10,0.970487142,-0.000099686,-0.260204,-0.005885
8.055000e+10,0.970486011,-0.000100712,-0.260214,-0.005946
8.060000e+10,0.970484880,-0.000099432,-0.260224,-0.005870
8.065000e+10,0.970483749,-0.000100442,-0.260235,-0.005930
8.070000e+10,0.970482618,-0.000099144,-0.260245,-0.005853
8.075000e+10,0.970481486,-0.000100139,-0.260255,-0.005912
8.080000e+10,0.970480355,-0.000098821,-0.260265,-0.005834
8.085000e+10,0.970479224,-0.000099801,-0.260275,-0.005892
8.090000e+10,0.970478093,-0.000098464,-0.260285,-0.005813
8.095000e+10,0.970476961,-0.000099429,-0.260295,-0.005870
8.100000e+10,0.970475830,-0.000098071,-0.260305,-0.005790
8.105000e+10,0.970474699,-0.000099021,-0.260316,-0.005846
8.110000e+10,0.970473568,-0.000097642,-0.260326,-0.005765
8.115000e+10,0.970472437,-0.000098578,-0.260336,-0.005820
8.120000e+10,0.970471306,-0.000097178,-0.260346,-0.005737
8.125000e+10,0.970470174,-0.000098098,-0.260356,-0.005792
8.130000e+10,0.970469043,-0.000096677,-0.260366,-0.005708
8.135000e+10,0.970467912,-0.000097583,-0.260376,-0.005761
8.140000e+10,0.970466781,-0.000096140,-0.260386,-0.005676
8.145000e+10,0.970465650,-0.000097031,-0.260397,-0.005729
8.150000e+10,0.970464518,-0.000095565,-0.260407,-0.005642
8.155000e+10,0.970463387,-0.000096442,-0.260417,-0.005694
8.160000e+10,0.970462256,-0.000094953,-0.260427,-0.005606
8.165000e+10,0.970461125,-0.000095816,-0.260437,-0.005657
8.170000e+10,0.970459994,-0.000094303,-0.260447,-0.005568
8.175000e+10,0.970458862,-0.000095152,-0.260457,-0.005618
8.180000e+10,0.970457731,-0.000093615,-0.260467,-0.005527
8.185000e+10,0.970456600,-0.000094450,-0.260478,-0.005576
8.190000e+10,0.970455469,-0.000092888,-0.260488,-0.005484
8.195000e+10,0.970454338,-0.000093710,-0.260498,-0.005533
8.200000e+10,0.970453207,-0.000092122,-0.260508,-0.005439
8.205000e+10,0.970452075,-0.000092930,-0.260518,-0.005487
8.210000e+10,0.970450944,-0.000091317,-0.260528,-0.005391
8.215000e+10,0.970449813,-0.000092111,-0.260538,-0.005438
8.220000e+10,0.970448682,-0.000090471,-0.260548,-0.005341
8.225000e+10,0.970447551,-0.000091252,-0.260559,-0.005388
8.230000e+10,0.970446420,-0.000089585,-0.260569,-0.005289
8.235000e+10,0.970445289,-0.000090352,-0.260579,-0.005334
8.240000e+10,0.970444158,-0.000088657,-0.260589,-0.005234
8.245000e+10,0.970443026,-0.000089411,-0.260599,-0.005279
8.250000e+10,0.970441895,-0.000087687,-0.260609,-0.005177
8.255000e+10,0.970440764,-0.000088428,-0.260619,-0.005221
8.260000e+10,0.970439633,-0.000086675,-0.260629,-0.005117
8.265000e+10,0.970438502,-0.000087402,-0.260640,-0.005160
8.270000e+10,0.970437371,-0.000085619,-0.260650,-0.005055
8.275000e+10,0.970436239,-0.000086333,-0.260660,-0.005097
8.280000e+10,0.970435108,-0.000084518,-0.260670,-0.004990
8.285000e+10,0.970433977,-0.000085219,-0.260680,-0.005031
8.290000e+10,0.970432846,-0.000083373,-0.260690,-0.004922
8.295000e+10,0.970431715,-0.000084060,-0.260700,-0.004963
8.300000e+10,0.970430584,-0.000082181,-0.260710,-0.004852
8.305000e+10,0.970429453,-0.000082855,-0.260721,-0.004892
8.310000e+10,0.970428322,-0.000080941,-0.260731,-0.004779
8.315000e+10,0.970427191,-0.000081600,-0.260741,-0.004818
8.320000e+10,0.970426060,-0.000079650,-0.260751,-0.004703
8.325000e+10,0.970424928,-0.000080294,-0.260761,-0.004741
8.330000e+10,0.970423797,-0.000078306,-0.260771,-0.004623
8.335000e+10,0.970422666,-0.000078925,-0.260781,-0.004660
8.340000e+10,0.970421554,-0.000076889,-0.260791,-0.004540
8.345000e+10,0.970420443,-0.000077510,-0.260801,-0.004576
8.350000e+10,0.970419331,-0.000075450,-0.260811,-0.004455
8.355000e+10,0.970418219,-0.000076063,-0.260821,-0.004491
8.360000e+10,0.970417108,-0.000073970,-0.260831,-0.004367
8.365000e+10,0.970415996,-0.000074575,-0.260841,-0.004403
8.370000e+10,0.970414884,-0.000072446,-0.260851,-0.004277
8.375000e+10,0.970413772,-0.000073041,-0.260861,-0.004313
8.380000e+10,0.970412661,-0.000070874,-0.260871,-0.004185
8.385000e+10,0.970411549,-0.000071459,-0.260881,-0.004219
8.390000e+10,0.970410437,-0.000069253,-0.260891,-0.004089
8.395000e+10,0.970409326,-0.000069828,-0.260901,-0.004123
8.400000e+10,0.970408214,-0.000067581,-0.260911,-0.003990
8.405000e+10,0.970407102,-0.000068146,-0.260921,-0.004024
8.410000e+10,0.970405991,-0.000065857,-0.260931,-0.003888
8.415000e+10,0.970404879,-0.000066412,-0.260941,-0.003921
8.420000e+10,0.970403767,-0.000064079,-0.260951,-0.003783
8.425000e+10,0.970402655,-0.000064624,-0.260960,-0.003816
8.430000e+10,0.970401544,-0.000062245,-0.260970,-0.003675
8.435000e+10,0.970400432,-0.000062780,-0.260980,-0.003707
8.440000e+10,0.970399320,-0.000060354,-0.260990,-0.003564
8.445000e+10,0.970398209,-0.000060879,-0.261000,-0.003595
8.450000e+10,0.970397097,-0.000058405,-0.261010,-0.003448
8.455000e+10,0.970395985,-0.000058920,-0.261020,-0.003479
8.460000e+10,0.970394874,-0.000056395,-0.261030,-0.003330
8.465000e+10,0.970393762,-0.000056900,-0.261040,-0.003360
8.470000e+10,0.970392650,-0.000054322,-0.261050,-0.003207
8.475000e+10,0.970391539,-0.000054818,-0.261060,-0.003237
8.480000e+10,0.970390427,-0.000052186,-0.261070,-0.003081
8.485000e+10,0.970389315,-0.000052671,-0.261080,-0.003110
8.490000e+10,0.970388204,-0.000049983,-0.261090,-0.002951
8.495000e+10,0.970387092,-0.000050458,-0.261100,-0.002979
8.500000e+10,0.970385980,-0.000047712,-0.261110,-0.002817
8.505000e+10,0.970384869,-0.000048177,-0.261120,-0.002845
8.510000e+10,0.970383757,-0.000045370,-0.261130,-0.002679
8.515000e+10,0.970382645,-0.000045825,-0.261140,-0.002706
8.520000e+10,0.970381534,-0.000042955,-0.261150,-0.002536
8.525000e+10,0.970380422,-0.000043400,-0.261159,-0.002563
8.530000e+10,0.970379310,-0.000040464,-0.261169,-0.002389
8.535000e+10,0.970378198,-0.000040900,-0.261179,-0.002415
8.540000e+10,0.970377087,-0.000037895,-0.261189,-0.002237
8.545000e+10,0.970375975,-0.000038321,-0.261199,-0.002263
8.550000e+10,0.970374864,-0.000035244,-0.261209,-0.002081
8.555000e+10,0.970373752,-0.000035661,-0.261219,-0.002106
8.560000e+10,0.970372640,-0.000032509,-0.261229,-0.001920
8.565000e+10,0.970371528,-0.000032916,-0.261239,-0.001944
8.570000e+10,0.970370417,-0.000029687,-0.261249,-0.001753
8.575000e+10,0.970369305,-0.000030084,-0.261259,-0.001776
8.580000e+10,0.970368194,-0.000026773,-0.261269,-0.001581
8.585000e+10,0.970367082,-0.000027161,-0.261279,-0.001604
8.590000e+10,0.970365970,-0.000023764,-0.261289,-0.001403
8.595000e+10,0.970364858,-0.000024142,-0.261299,-0.001425
8.600000e+10,0.970363747,-0.000020655,-0.261309,-0.001220
8.605000e+10,0.970362635,-0.000021023,-0.261319,-0.001241
8.610000e+10,0.970361524,-0.000017443,-0.261329,-0.001030
8.615000e+10,0.970360412,-0.000017801,-0.261339,-0.001051
8.620000e+10,0.970359300,-0.000014121,-0.261349,-0.000834
8.625000e+10,0.970358188,-0.000014470,-0.261358,-0.000854
8.630000e+10,0.970357077,-0.000010686,-0.261368,-0.000631
8.635000e+10,0.970355965,-0.000011024,-0.261378,-0.000651
8.640000e+10,0.970354853,-0.000007129,-0.261388,-0.000421
8.645000e+10,0.970353742,-0.000007457,-0.261398,-0.000440
8.650000e+10,0.970352630,-0.000003445,-0.261408,-0.000203
8.655000e+10,0.970351518,-0.000003761,-0.261418,-0.000222
8.660000e+10,0.970350407,0.000000375,-0.261428,0.000022
8.665000e+10,0.970349295,0.000000075,-0.261438,0.000004
8.670000e+10,0.970348191,0.000004351,-0.261448,0.000257
8.675000e+10,0.970347097,0.000004061,-0.261458,0.000240
8.680000e+10,0.970346003,0.000008462,-0.261468,0.000500
8.685000e+10,0.970344909,0.000008173,-0.261477,0.000483
8.690000e+10,0.970343816,0.000012714,-0.261487,0.000751
8.695000e+10,0.970342722,0.000012430,-0.261497,0.000734
8.700000e+10,0.970341628,0.000017123,-0.261507,0.001011
8.705000e+10,0.970340535,0.000016844,-0.261517,0.000995
8.710000e+10,0.970339441,0.000021700,-0.261526,0.001281
8.715000e+10,0.970338347,0.000021429,-0.261536,0.001265
8.720000e+10,0.970337253,0.000026458,-0.261546,0.001562
8.725000e+10,0.970336160,0.000026194,-0.261556,0.001547
8.730000e+10,0.970335066,0.000031411,-0.261565,0.001855
8.735000e+10,0.970333972,0.000031154,-0.261575,0.001840
8.740000e+10,0.970332879,0.000036572,-0.261585,0.002159
8.745000e+10,0.970331785,0.000036322,-0.261595,0.002145
8.750000e+10,0.970330691,0.000041957,-0.261605,0.002477
8.755000e+10,0.970329597,0.000041714,-0.261614,0.002463
8.760000e+10,0.970328503,0.000047584,-0.261624,0.002810
8.765000e+10,0.970327410,0.000047349,-0.261634,0.002796
8.770000e+10,0.970326316,0.000053473,-0.261644,0.003157
8.775000e+10,0.970325222,0.000053245,-0.261654,0.003144
8.780000e+10,0.970324128,0.000059646,-0.261663,0.003522
8.785000e+10,0.970323035,0.000059425,-0.261673,0.003509
8.790000e+10,0.970321940,0.000066129,-0.261683,0.003905
8.795000e+10,0.970320847,0.000065916,-0.261693,0.003892
8.800000e+10,0.970319753,0.000072952,-0.261703,0.004308
8.805000e+10,0.970318659,0.000072746,-0.261712,0.004296
8.810000e+10,0.970317565,0.000080148,-0.261722,0.004733
8.815000e+10,0.970316471,0.000079949,-0.261732,0.004721
8.820000e+10,0.970315377,0.000087757,-0.261742,0.005182
8.825000e+10,0.970314283,0.000087565,-0.261751,0.005171
8.830000e+10,0.970313189,0.000095825,-0.261761,0.005658
8.835000e+10,0.970312095,0.000095639,-0.261771,0.005647
8.840000e+10,0.970311001,0.000104405,-0.261781,0.006165
8.845000e+10,0.970309907,0.000104227,-0.261791,0.006154
8.850000e+10,0.970308812,0.000113564,-0.261800,0.006706
8.855000e+10,0.970307719,0.000113392,-0.261810,0.006696
8.860000e+10,0.970306624,0.000123380,-0.261820,0.007285
8.865000e+10,0.970305530,0.000123215,-0.261830,0.007276
8.870000e+10,0.970304435,0.000133949,-0.261840,0.007910
8.875000e+10,0.970303342,0.000133789,-0.261849,0.007900
8.880000e+10,0.970302246,0.000145389,-0.261859,0.008585
8.885000e+10,0.970301153,0.000145236,-0.261869,0.008576
8.890000e+10,0.970300057,0.000157851,-0.261879,0.009321
8.895000e+10,0.970298964,0.000157704,-0.261889,0.009312
8.900000e+10,0.970297868,0.000171528,-0.261898,0.010129
8.905000e+10,0.970296774,0.000171386,-0.261908,0.010120
8.910000e+10,0.970295678,0.000186673,-0.261918,0.011023
8.915000e+10,0.970294584,0.000186537,-0.261928,0.011015
8.920000e+10,0.970293487,0.000203631,-0.261937,0.012024
8.925000e+10,0.970292393,0.000203500,-0.261947,0.012017
8.930000e+10,0.970291296,0.000222883,-0.261957,0.013161
8.935000e+10,0.970290202,0.000222756,-0.261967,0.013154
8.940000e+10,0.970289103,0.000245132,-0.261977,0.014475
8.945000e+10,0.970288009,0.000245009,-0.261986,0.014468
8.950000e+10,0.970286909,0.000271465,-0.261996,0.016030
8.955000e+10,0.970285815,0.000271345,-0.262006,0.016023
8.960000e+10,0.970284712,0.000303697,-0.262016,0.017933
8.965000e+10,0.970283619,0.000303577,-0.262026,0.017926
8.970000e+10,0.970282511,0.000345193,-0.262035,0.020384
8.975000e+10,0.970281417,0.000345073,-0.262045,0.020377
8.980000e+10,0.970280301,0.000403365,-0.262055,0.023819
8.985000e+10,0.970279208,0.000403239,-0.262065,0.023812
8.990000e+10,0.970278069,0.000500449,-0.262075,0.029552
8.995000e+10,0.970276975,0.000500308,-0.262084,0.029544
9.000000e+10,0.970275687,0.000792135,-0.262094,0.046776
