# Interconnect transfer function for the 77 GHz automotive band.
# PROVENANCE: magnitude resampled from the Tessera collaborator's HFSS
#   S-parameter export 'Case3' (dB(S(Port_Top,Port_Bot)), 0.1-100 GHz, 31 pts).
#   Phase is a MINIMUM-PHASE reconstruction from |S21| (Hilbert transform of
#   ln|H|); the source export carries magnitude only. No collaborator source
#   code is reproduced here or anywhere in this repository -- this file is data.
# In-band 75-81 GHz: -0.547 to -0.513 dB (passive, mild tilt).
# generated 2026-08-10 by e2e maintainers.
freq_hz,s21_re,s21_im,s21_abs_db,s21_phase_deg
7.115000e+10,0.944894450,0.003927950,-0.492259,0.238179
7.120000e+10,0.944865276,0.003931980,-0.492527,0.238430
7.125000e+10,0.944837367,0.003619490,-0.492795,0.219488
7.130000e+10,0.944808195,0.003623685,-0.493063,0.219749
7.135000e+10,0.944780105,0.003334520,-0.493331,0.202220
7.140000e+10,0.944750936,0.003338885,-0.493599,0.202491
7.145000e+10,0.944722695,0.003069831,-0.493867,0.186179
7.150000e+10,0.944693528,0.003074371,-0.494135,0.186460
7.155000e+10,0.944665162,0.002822838,-0.494403,0.171210
7.160000e+10,0.944635997,0.002827555,-0.494671,0.171502
7.165000e+10,0.944607525,0.002591424,-0.494939,0.157184
7.170000e+10,0.944578363,0.002596321,-0.495207,0.157486
7.175000e+10,0.944549800,0.002373834,-0.495475,0.143995
7.180000e+10,0.944520641,0.002378914,-0.495743,0.144308
7.185000e+10,0.944492001,0.002168601,-0.496011,0.131554
7.190000e+10,0.944462844,0.002173865,-0.496279,0.131877
7.195000e+10,0.944434138,0.001974480,-0.496547,0.119785
7.200000e+10,0.944404983,0.001979930,-0.496816,0.120120
7.205000e+10,0.944376219,0.001790409,-0.497084,0.108625
7.210000e+10,0.944347067,0.001796047,-0.497352,0.108970
7.215000e+10,0.944318252,0.001615475,-0.497620,0.098018
7.220000e+10,0.944289103,0.001621302,-0.497888,0.098374
7.225000e+10,0.944260244,0.001448885,-0.498156,0.087915
7.230000e+10,0.944231097,0.001454901,-0.498424,0.088283
7.235000e+10,0.944202200,0.001289947,-0.498692,0.078276
7.240000e+10,0.944173056,0.001296152,-0.498960,0.078655
7.245000e+10,0.944144124,0.001138053,-0.499228,0.069063
7.250000e+10,0.944114983,0.001144445,-0.499496,0.069453
7.255000e+10,0.944086021,0.000992663,-0.499764,0.060244
7.260000e+10,0.944056882,0.000999244,-0.500032,0.060645
7.265000e+10,0.944027893,0.000853301,-0.500300,0.051789
7.270000e+10,0.943998757,0.000860066,-0.500568,0.052202
7.275000e+10,0.943969745,0.000719535,-0.500836,0.043673
7.280000e+10,0.943940611,0.000726483,-0.501104,0.044096
7.285000e+10,0.943911577,0.000590979,-0.501372,0.035873
7.290000e+10,0.943882446,0.000598105,-0.501640,0.036306
7.295000e+10,0.943853393,0.000467280,-0.501908,0.028366
7.300000e+10,0.943824265,0.000474576,-0.502176,0.028810
7.305000e+10,0.943795195,0.000348110,-0.502444,0.021133
7.310000e+10,0.943766069,0.000355561,-0.502712,0.021586
7.315000e+10,0.943736985,0.000233153,-0.502980,0.014155
7.320000e+10,0.943707862,0.000240735,-0.503248,0.014616
7.325000e+10,0.943678764,0.000122076,-0.503516,0.007412
7.330000e+10,0.943649643,0.000129727,-0.503784,0.007877
7.335000e+10,0.943620533,0.000014325,-0.504052,0.000870
7.340000e+10,0.943590820,0.000021731,-0.504326,0.001320
7.345000e+10,0.943560955,-0.000089930,-0.504601,-0.005461
7.350000e+10,0.943531097,-0.000081820,-0.504876,-0.004969
7.355000e+10,0.943501223,-0.000189995,-0.505150,-0.011538
7.360000e+10,0.943471367,-0.000181496,-0.505425,-0.011022
7.365000e+10,0.943441484,-0.000286473,-0.505700,-0.017398
7.370000e+10,0.943411631,-0.000277646,-0.505975,-0.016862
7.375000e+10,0.943381741,-0.000379621,-0.506250,-0.023056
7.380000e+10,0.943351890,-0.000370493,-0.506525,-0.022502
7.385000e+10,0.943321993,-0.000469633,-0.506800,-0.028525
7.390000e+10,0.943292146,-0.000460215,-0.507075,-0.027954
7.395000e+10,0.943262243,-0.000556669,-0.507349,-0.033813
7.400000e+10,0.943232399,-0.000546971,-0.507624,-0.033225
7.405000e+10,0.943202490,-0.000640873,-0.507899,-0.038930
7.410000e+10,0.943172649,-0.000630900,-0.508174,-0.038326
7.415000e+10,0.943142736,-0.000722373,-0.508449,-0.043884
7.420000e+10,0.943112898,-0.000712129,-0.508724,-0.043263
7.425000e+10,0.943082981,-0.000801287,-0.508999,-0.048681
7.430000e+10,0.943053145,-0.000790774,-0.509274,-0.048044
7.435000e+10,0.943023225,-0.000877724,-0.509548,-0.053328
7.440000e+10,0.942993392,-0.000866942,-0.509823,-0.052675
7.445000e+10,0.942963469,-0.000951781,-0.510098,-0.057832
7.450000e+10,0.942933640,-0.000940733,-0.510373,-0.057162
7.455000e+10,0.942903714,-0.001023553,-0.510648,-0.062196
7.460000e+10,0.942873887,-0.001012238,-0.510923,-0.061511
7.465000e+10,0.942843959,-0.001093124,-0.511198,-0.066428
7.470000e+10,0.942814136,-0.001081543,-0.511473,-0.065726
7.475000e+10,0.942784206,-0.001160576,-0.511747,-0.070532
7.480000e+10,0.942754385,-0.001148729,-0.512022,-0.069814
7.485000e+10,0.942724454,-0.001225982,-0.512297,-0.074511
7.490000e+10,0.942694637,-0.001213869,-0.512572,-0.073777
7.495000e+10,0.942664704,-0.001289414,-0.512847,-0.078371
7.500000e+10,0.942634890,-0.001277035,-0.513122,-0.077621
7.505000e+10,0.942604956,-0.001350938,-0.513397,-0.082116
7.510000e+10,0.942575145,-0.001338292,-0.513672,-0.081350
7.515000e+10,0.942545211,-0.001410615,-0.513946,-0.085749
7.520000e+10,0.942515403,-0.001397702,-0.514221,-0.084967
7.525000e+10,0.942485469,-0.001468504,-0.514496,-0.089274
7.530000e+10,0.942455664,-0.001455323,-0.514771,-0.088475
7.535000e+10,0.942425730,-0.001524661,-0.515046,-0.092693
7.540000e+10,0.942395928,-0.001511212,-0.515321,-0.091879
7.545000e+10,0.942365994,-0.001579138,-0.515596,-0.096011
7.550000e+10,0.942336195,-0.001565421,-0.515871,-0.095180
7.555000e+10,0.942306261,-0.001631985,-0.516145,-0.099231
7.560000e+10,0.942276465,-0.001618000,-0.516420,-0.098384
7.565000e+10,0.942246532,-0.001683250,-0.516695,-0.102354
7.570000e+10,0.942216740,-0.001668997,-0.516970,-0.101491
7.575000e+10,0.942186807,-0.001732979,-0.517245,-0.105385
7.580000e+10,0.942157017,-0.001718458,-0.517520,-0.104505
7.585000e+10,0.942127086,-0.001781215,-0.517795,-0.108325
7.590000e+10,0.942097299,-0.001766428,-0.518070,-0.107429
7.595000e+10,0.942067369,-0.001828003,-0.518344,-0.111178
7.600000e+10,0.942037585,-0.001812951,-0.518619,-0.110266
7.605000e+10,0.942007656,-0.001873385,-0.518894,-0.113945
7.610000e+10,0.941977876,-0.001858069,-0.519169,-0.113017
7.615000e+10,0.941947947,-0.001917403,-0.519444,-0.116630
7.620000e+10,0.941918170,-0.001901828,-0.519719,-0.115686
7.625000e+10,0.941888243,-0.001960102,-0.519994,-0.119234
7.630000e+10,0.941858469,-0.001944274,-0.520269,-0.118275
7.635000e+10,0.941828544,-0.002001531,-0.520543,-0.121762
7.640000e+10,0.941798773,-0.001985462,-0.520818,-0.120788
7.645000e+10,0.941768849,-0.002041748,-0.521093,-0.124217
7.650000e+10,0.941739081,-0.002025460,-0.521368,-0.123230
7.655000e+10,0.941709158,-0.002080837,-0.521643,-0.126603
7.660000e+10,0.941679393,-0.002064385,-0.521918,-0.125606
7.665000e+10,0.941649472,-0.002118984,-0.522193,-0.128932
7.670000e+10,0.941619573,-0.002102655,-0.522469,-0.127942
7.675000e+10,0.941588971,-0.002156560,-0.522750,-0.131227
7.680000e+10,0.941558531,-0.002139482,-0.523031,-0.130192
7.685000e+10,0.941527933,-0.002192083,-0.523312,-0.133397
7.690000e+10,0.941497496,-0.002174545,-0.523593,-0.132334
7.695000e+10,0.941466900,-0.002226110,-0.523875,-0.135476
7.700000e+10,0.941436467,-0.002208166,-0.524156,-0.134389
7.705000e+10,0.941405873,-0.002258771,-0.524437,-0.137473
7.710000e+10,0.941375444,-0.002240443,-0.524718,-0.136362
7.715000e+10,0.941344853,-0.002290132,-0.524999,-0.139391
7.720000e+10,0.941314427,-0.002271432,-0.525280,-0.138257
7.725000e+10,0.941283838,-0.002320239,-0.525562,-0.141232
7.730000e+10,0.941253416,-0.002301172,-0.525843,-0.140076
7.735000e+10,0.941222830,-0.002349126,-0.526124,-0.143000
7.740000e+10,0.941192411,-0.002329695,-0.526405,-0.141822
7.745000e+10,0.941161827,-0.002376823,-0.526686,-0.144695
7.750000e+10,0.941131412,-0.002357030,-0.526967,-0.143495
7.755000e+10,0.941100831,-0.002403355,-0.527249,-0.146320
7.760000e+10,0.941070419,-0.002383199,-0.527530,-0.145097
7.765000e+10,0.941039840,-0.002428743,-0.527811,-0.147875
7.770000e+10,0.941009432,-0.002408224,-0.528092,-0.146631
7.775000e+10,0.940978856,-0.002453007,-0.528373,-0.149362
7.780000e+10,0.940948451,-0.002432123,-0.528654,-0.148095
7.785000e+10,0.940917878,-0.002476165,-0.528936,-0.150782
7.790000e+10,0.940887477,-0.002454916,-0.529217,-0.149493
7.795000e+10,0.940856907,-0.002498234,-0.529498,-0.152136
7.800000e+10,0.940826509,-0.002476617,-0.529779,-0.150824
7.805000e+10,0.940795941,-0.002519229,-0.530060,-0.153424
7.810000e+10,0.940765547,-0.002497242,-0.530341,-0.152090
7.815000e+10,0.940734982,-0.002539165,-0.530622,-0.154648
7.820000e+10,0.940704591,-0.002516805,-0.530904,-0.153291
7.825000e+10,0.940674030,-0.002558055,-0.531185,-0.155809
7.830000e+10,0.940643642,-0.002535320,-0.531466,-0.154429
7.835000e+10,0.940613083,-0.002575912,-0.531747,-0.156907
7.840000e+10,0.940582699,-0.002552798,-0.532028,-0.155504
7.845000e+10,0.940552143,-0.002592748,-0.532309,-0.157942
7.850000e+10,0.940521763,-0.002569253,-0.532591,-0.156516
7.855000e+10,0.940491210,-0.002608574,-0.532872,-0.158917
7.860000e+10,0.940460833,-0.002584695,-0.533153,-0.157467
7.865000e+10,0.940430283,-0.002623402,-0.533434,-0.159831
7.870000e+10,0.940399909,-0.002599134,-0.533715,-0.158357
7.875000e+10,0.940369363,-0.002637241,-0.533996,-0.160684
7.880000e+10,0.940338992,-0.002612582,-0.534278,-0.159187
7.885000e+10,0.940308449,-0.002650101,-0.534559,-0.161478
7.890000e+10,0.940278081,-0.002625048,-0.534840,-0.159957
7.895000e+10,0.940247541,-0.002661993,-0.535121,-0.162213
7.900000e+10,0.940217177,-0.002636542,-0.535402,-0.160668
7.905000e+10,0.940186640,-0.002672926,-0.535683,-0.162890
7.910000e+10,0.940156280,-0.002647074,-0.535965,-0.161320
7.915000e+10,0.940125746,-0.002682909,-0.536246,-0.163509
7.920000e+10,0.940095389,-0.002656654,-0.536527,-0.161914
7.925000e+10,0.940064858,-0.002691953,-0.536808,-0.164071
7.930000e+10,0.940034504,-0.002665291,-0.537089,-0.162451
7.935000e+10,0.940003976,-0.002700069,-0.537370,-0.164576
7.940000e+10,0.939973626,-0.002672998,-0.537652,-0.162931
7.945000e+10,0.939943101,-0.002707267,-0.537933,-0.165025
7.950000e+10,0.939912754,-0.002679788,-0.538214,-0.163356
7.955000e+10,0.939882233,-0.002713563,-0.538495,-0.165420
7.960000e+10,0.939851889,-0.002685676,-0.538776,-0.163725
7.965000e+10,0.939821371,-0.002718975,-0.539057,-0.165761
7.970000e+10,0.939791030,-0.002690684,-0.539338,-0.164041
7.975000e+10,0.939760515,-0.002723529,-0.539620,-0.166049
7.980000e+10,0.939730178,-0.002694846,-0.539901,-0.164306
7.985000e+10,0.939699666,-0.002727267,-0.540182,-0.166288
7.990000e+10,0.939669332,-0.002698226,-0.540463,-0.164522
7.995000e+10,0.939638823,-0.002730284,-0.540744,-0.166482
8.000000e+10,0.939608491,-0.002701057,-0.541025,-0.164706
8.005000e+10,0.939577613,-0.002733022,-0.541310,-0.166660
8.010000e+10,0.939546667,-0.002703233,-0.541597,-0.164849
8.015000e+10,0.939515545,-0.002734325,-0.541884,-0.166751
8.020000e+10,0.939484603,-0.002703810,-0.542171,-0.164895
8.025000e+10,0.939453486,-0.002734300,-0.542458,-0.166760
8.030000e+10,0.939422547,-0.002703189,-0.542744,-0.164868
8.035000e+10,0.939391433,-0.002733137,-0.543031,-0.166700
8.040000e+10,0.939360499,-0.002701456,-0.543318,-0.164773
8.045000e+10,0.939329388,-0.002730891,-0.543605,-0.166574
8.050000e+10,0.939298457,-0.002698649,-0.543892,-0.164613
8.055000e+10,0.939267351,-0.002727592,-0.544179,-0.166384
8.060000e+10,0.939236423,-0.002694790,-0.544466,-0.164388
8.065000e+10,0.939205320,-0.002723254,-0.544753,-0.166130
8.070000e+10,0.939174396,-0.002689890,-0.545039,-0.164100
8.075000e+10,0.939143296,-0.002717889,-0.545326,-0.165814
8.080000e+10,0.939112376,-0.002683958,-0.545613,-0.163749
8.085000e+10,0.939081280,-0.002711502,-0.545900,-0.165435
8.090000e+10,0.939050363,-0.002676999,-0.546187,-0.163336
8.095000e+10,0.939019270,-0.002704096,-0.546474,-0.164994
8.100000e+10,0.938988356,-0.002669014,-0.546761,-0.162859
8.105000e+10,0.938957267,-0.002695674,-0.547048,-0.164491
8.110000e+10,0.938926357,-0.002660006,-0.547335,-0.162320
8.115000e+10,0.938895272,-0.002686236,-0.547621,-0.163926
8.120000e+10,0.938864365,-0.002649972,-0.547908,-0.161719
8.125000e+10,0.938833283,-0.002675781,-0.548195,-0.163299
8.130000e+10,0.938802379,-0.002638913,-0.548482,-0.161054
8.135000e+10,0.938771301,-0.002664307,-0.548769,-0.162609
8.140000e+10,0.938740401,-0.002626824,-0.549056,-0.160327
8.145000e+10,0.938709326,-0.002651810,-0.549343,-0.161857
8.150000e+10,0.938678429,-0.002613704,-0.549630,-0.159537
8.155000e+10,0.938647357,-0.002638288,-0.549916,-0.161043
8.160000e+10,0.938616464,-0.002599547,-0.550203,-0.158683
8.165000e+10,0.938585396,-0.002623736,-0.550490,-0.160165
8.170000e+10,0.938554506,-0.002584348,-0.550777,-0.157766
8.175000e+10,0.938523441,-0.002608148,-0.551064,-0.159224
8.180000e+10,0.938492554,-0.002568103,-0.551351,-0.156785
8.185000e+10,0.938461493,-0.002591519,-0.551638,-0.158219
8.190000e+10,0.938430609,-0.002550804,-0.551925,-0.155739
8.195000e+10,0.938399552,-0.002573843,-0.552211,-0.157151
8.200000e+10,0.938368671,-0.002532445,-0.552498,-0.154628
8.205000e+10,0.938337617,-0.002555113,-0.552785,-0.156017
8.210000e+10,0.938306739,-0.002513018,-0.553072,-0.153452
8.215000e+10,0.938275689,-0.002535320,-0.553359,-0.154819
8.220000e+10,0.938244814,-0.002492516,-0.553646,-0.152210
8.225000e+10,0.938213767,-0.002514458,-0.553933,-0.153555
8.230000e+10,0.938182896,-0.002470930,-0.554220,-0.150902
8.235000e+10,0.938151852,-0.002492518,-0.554507,-0.152225
8.240000e+10,0.938120984,-0.002448250,-0.554793,-0.149527
8.245000e+10,0.938089944,-0.002469491,-0.555080,-0.150829
8.250000e+10,0.938059078,-0.002424470,-0.555367,-0.148084
8.255000e+10,0.938028041,-0.002445368,-0.555654,-0.149365
8.260000e+10,0.937997179,-0.002399578,-0.555941,-0.146573
8.265000e+10,0.937966146,-0.002420142,-0.556228,-0.147834
8.270000e+10,0.937935285,-0.002373567,-0.556515,-0.144994
8.275000e+10,0.937904256,-0.002393803,-0.556802,-0.146235
8.280000e+10,0.937873399,-0.002346429,-0.557088,-0.143346
8.285000e+10,0.937842373,-0.002366346,-0.557375,-0.144567
8.290000e+10,0.937811518,-0.002318157,-0.557662,-0.141628
8.295000e+10,0.937780495,-0.002337766,-0.557949,-0.142831
8.300000e+10,0.937749643,-0.002288748,-0.558236,-0.139840
8.305000e+10,0.937718624,-0.002308064,-0.558523,-0.141025
8.310000e+10,0.937687774,-0.002258207,-0.558810,-0.137984
8.315000e+10,0.937656758,-0.002277254,-0.559097,-0.139152
8.320000e+10,0.937625911,-0.002226554,-0.559383,-0.136058
8.325000e+10,0.937594898,-0.002245382,-0.559670,-0.137213
8.330000e+10,0.937564054,-0.002193864,-0.559957,-0.134070
8.335000e+10,0.937533043,-0.002212711,-0.560244,-0.135226
8.340000e+10,0.937501645,-0.002160584,-0.560536,-0.132045
8.345000e+10,0.937470085,-0.002178746,-0.560828,-0.133159
8.350000e+10,0.937438690,-0.002125279,-0.561120,-0.129896
8.355000e+10,0.937407133,-0.002142996,-0.561412,-0.130983
8.360000e+10,0.937375741,-0.002088396,-0.561704,-0.127650
8.365000e+10,0.937344188,-0.002105718,-0.561996,-0.128713
8.370000e+10,0.937312799,-0.002050005,-0.562288,-0.125312
8.375000e+10,0.937281249,-0.002066955,-0.562580,-0.126352
8.380000e+10,0.937249862,-0.002010118,-0.562872,-0.122882
8.385000e+10,0.937218316,-0.002026711,-0.563164,-0.123900
8.390000e+10,0.937186930,-0.001968730,-0.563456,-0.120360
8.395000e+10,0.937155388,-0.001984975,-0.563748,-0.121357
8.400000e+10,0.937124005,-0.001925824,-0.564040,-0.117745
8.405000e+10,0.937092466,-0.001941728,-0.564332,-0.118721
8.410000e+10,0.937061085,-0.001881378,-0.564624,-0.115035
8.415000e+10,0.937029549,-0.001896949,-0.564916,-0.115991
8.420000e+10,0.936998170,-0.001835366,-0.565208,-0.112229
8.425000e+10,0.936966638,-0.001850608,-0.565501,-0.113165
8.430000e+10,0.936935260,-0.001787757,-0.565793,-0.109325
8.435000e+10,0.936903731,-0.001802675,-0.566085,-0.110241
8.440000e+10,0.936872354,-0.001738517,-0.566377,-0.106321
8.445000e+10,0.936840830,-0.001753115,-0.566669,-0.107218
8.450000e+10,0.936809454,-0.001687611,-0.566961,-0.103215
8.455000e+10,0.936777933,-0.001701893,-0.567253,-0.104092
8.460000e+10,0.936746558,-0.001634997,-0.567545,-0.100004
8.465000e+10,0.936715040,-0.001648967,-0.567837,-0.100862
8.470000e+10,0.936683666,-0.001580633,-0.568129,-0.096685
8.475000e+10,0.936652152,-0.001594294,-0.568421,-0.097524
8.480000e+10,0.936620778,-0.001524474,-0.568713,-0.093256
8.485000e+10,0.936589268,-0.001537829,-0.569005,-0.094076
8.490000e+10,0.936557894,-0.001466469,-0.569297,-0.089714
8.495000e+10,0.936526387,-0.001479522,-0.569589,-0.090516
8.500000e+10,0.936495014,-0.001406567,-0.569881,-0.086055
8.505000e+10,0.936463510,-0.001419320,-0.570173,-0.086838
8.510000e+10,0.936432137,-0.001344712,-0.570465,-0.082276
8.515000e+10,0.936400636,-0.001357168,-0.570757,-0.083041
8.520000e+10,0.936369262,-0.001280842,-0.571049,-0.078374
8.525000e+10,0.936337765,-0.001293004,-0.571341,-0.079121
8.530000e+10,0.936306390,-0.001214895,-0.571633,-0.074343
8.535000e+10,0.936274897,-0.001226765,-0.571925,-0.075072
8.540000e+10,0.936243521,-0.001146800,-0.572217,-0.070181
8.545000e+10,0.936212031,-0.001158382,-0.572509,-0.070892
8.550000e+10,0.936180653,-0.001076486,-0.572801,-0.065883
8.555000e+10,0.936149166,-0.001087783,-0.573093,-0.066576
8.560000e+10,0.936117787,-0.001003874,-0.573385,-0.061443
8.565000e+10,0.936086303,-0.001014887,-0.573677,-0.062119
8.570000e+10,0.936054922,-0.000928879,-0.573969,-0.056857
8.575000e+10,0.936023441,-0.000939613,-0.574261,-0.057515
8.580000e+10,0.935992057,-0.000851413,-0.574553,-0.052118
8.585000e+10,0.935960580,-0.000861870,-0.574845,-0.052760
8.590000e+10,0.935929192,-0.000771379,-0.575137,-0.047222
8.595000e+10,0.935897718,-0.000781562,-0.575429,-0.047847
8.600000e+10,0.935866327,-0.000688674,-0.575721,-0.042162
8.605000e+10,0.935834856,-0.000698588,-0.576013,-0.042771
8.610000e+10,0.935803460,-0.000603188,-0.576305,-0.036931
8.615000e+10,0.935771992,-0.000612839,-0.576597,-0.037523
8.620000e+10,0.935740591,-0.000514806,-0.576889,-0.031522
8.625000e+10,0.935709127,-0.000524199,-0.577181,-0.032098
8.630000e+10,0.935677720,-0.000423402,-0.577473,-0.025927
8.635000e+10,0.935646258,-0.000432546,-0.577765,-0.026488
8.640000e+10,0.935614845,-0.000328849,-0.578057,-0.020138
8.645000e+10,0.935583387,-0.000337758,-0.578349,-0.020685
8.650000e+10,0.935551965,-0.000231017,-0.578641,-0.014148
8.655000e+10,0.935520510,-0.000239719,-0.578933,-0.014682
8.660000e+10,0.935489080,-0.000129803,-0.579225,-0.007950
8.665000e+10,0.935457628,-0.000138408,-0.579517,-0.008477
8.670000e+10,0.935425992,-0.000025335,-0.579811,-0.001552
8.675000e+10,0.935394053,-0.000033717,-0.580108,-0.002065
8.680000e+10,0.935362112,0.000083344,-0.580404,0.005105
8.685000e+10,0.935330175,0.000075474,-0.580701,0.004623
8.690000e+10,0.935298222,0.000196543,-0.580998,0.012040
8.695000e+10,0.935266288,0.000189044,-0.581294,0.011581
8.700000e+10,0.935234321,0.000314328,-0.581591,0.019257
8.705000e+10,0.935202391,0.000307167,-0.581887,0.018819
8.710000e+10,0.935170408,0.000436923,-0.582184,0.026769
8.715000e+10,0.935138480,0.000430085,-0.582481,0.026351
8.720000e+10,0.935106480,0.000564606,-0.582777,0.034594
8.725000e+10,0.935074555,0.000558082,-0.583074,0.034196
8.730000e+10,0.935042534,0.000697699,-0.583370,0.042752
8.735000e+10,0.935010613,0.000691484,-0.583667,0.042373
8.740000e+10,0.934978569,0.000836568,-0.583963,0.051265
8.745000e+10,0.934946651,0.000830657,-0.584260,0.050905
8.750000e+10,0.934914581,0.000981623,-0.584557,0.060158
8.755000e+10,0.934882666,0.000976015,-0.584853,0.059817
8.760000e+10,0.934850567,0.001133330,-0.585150,0.069460
8.765000e+10,0.934818654,0.001128022,-0.585446,0.069137
8.770000e+10,0.934786523,0.001292215,-0.585743,0.079204
8.775000e+10,0.934754613,0.001287206,-0.586039,0.078899
8.780000e+10,0.934722444,0.001458876,-0.586336,0.089425
8.785000e+10,0.934690536,0.001454165,-0.586633,0.089139
8.790000e+10,0.934658325,0.001633996,-0.586929,0.100166
8.795000e+10,0.934626420,0.001629582,-0.587226,0.099899
8.800000e+10,0.934594160,0.001818358,-0.587522,0.111475
8.805000e+10,0.934562257,0.001814242,-0.587819,0.111227
8.810000e+10,0.934529940,0.002012867,-0.588115,0.123408
8.815000e+10,0.934498040,0.002009049,-0.588412,0.123178
8.820000e+10,0.934465658,0.002218575,-0.588709,0.136029
8.825000e+10,0.934433760,0.002215056,-0.589005,0.135818
8.830000e+10,0.934401303,0.002436714,-0.589302,0.149415
8.835000e+10,0.934369407,0.002433495,-0.589598,0.149222
8.840000e+10,0.934336861,0.002668742,-0.589895,0.163653
8.845000e+10,0.934304967,0.002665824,-0.590191,0.163480
8.850000e+10,0.934272318,0.002916398,-0.590488,0.178852
8.855000e+10,0.934240426,0.002913784,-0.590785,0.178698
8.860000e+10,0.934207652,0.003181783,-0.591081,0.195141
8.865000e+10,0.934175762,0.003179475,-0.591378,0.195006
8.870000e+10,0.934142841,0.003467462,-0.591674,0.212676
8.875000e+10,0.934110952,0.003465463,-0.591971,0.212561
8.880000e+10,0.934077852,0.003776617,-0.592268,0.231654
8.885000e+10,0.934045965,0.003774932,-0.592564,0.231559
8.890000e+10,0.934012643,0.004113260,-0.592861,0.252321
8.895000e+10,0.933980758,0.004111893,-0.593157,0.252246
8.900000e+10,0.933947162,0.004482549,-0.593454,0.274993
8.905000e+10,0.933915278,0.004481507,-0.593750,0.274939
8.910000e+10,0.933881333,0.004891270,-0.594047,0.300088
8.915000e+10,0.933849450,0.004890560,-0.594344,0.300055
8.920000e+10,0.933815052,0.005348600,-0.594640,0.328169
8.925000e+10,0.933783169,0.005348233,-0.594937,0.328157
8.930000e+10,0.933748167,0.005867388,-0.595233,0.360024
8.935000e+10,0.933716284,0.005867377,-0.595530,0.360036
8.940000e+10,0.933680445,0.006466409,-0.595826,0.396808
8.945000e+10,0.933648562,0.006466771,-0.596123,0.396844
8.950000e+10,0.933611510,0.007174672,-0.596420,0.440301
8.955000e+10,0.933579625,0.007175430,-0.596716,0.440363
8.960000e+10,0.933540697,0.008040514,-0.597013,0.493472
8.965000e+10,0.933508810,0.008041705,-0.597309,0.493562
8.970000e+10,0.933466692,0.009153689,-0.597606,0.561831
8.975000e+10,0.933434800,0.009155368,-0.597902,0.561954
8.980000e+10,0.933386364,0.010711605,-0.598199,0.657501
8.985000e+10,0.933354464,0.010713876,-0.598496,0.657663
8.990000e+10,0.933289231,0.013306341,-0.598792,0.816837
8.995000e+10,0.933257314,0.013309451,-0.599089,0.817056
9.000000e+10,0.933082233,0.021081129,-0.599385,1.294264
