# Interconnect transfer function for the 77 GHz automotive band.
# PROVENANCE: magnitude resampled from the Tessera collaborator's HFSS
#   S-parameter export 'Case2' (dB(S(Port_Top_6_6,Port_Bot_6_6)) [],
#   0.1-100 GHz, 31 pts).
#   Phase is a MINIMUM-PHASE reconstruction from |S21| (Hilbert transform of
#   ln|H|); the source export carries magnitude only. No collaborator source
#   code is reproduced here or anywhere in this repository -- this file is data.
#   This export carries several independent signal lines; the WORST in-band
#   one was taken (a conservative bound, matching this project's Case3
#   convention). Not taken: dB(S(Port_Top_13_13,Port_Bot_13_13)) []
# In-band 75-81 GHz: -0.288 to -0.279 dB.
# generated 2026-08-18 by e2e/data/interconnect/derive_interconnect_csv.py
# ATTRIBUTION: the interconnect itself was simulated by Mohamed Gharib and
#   Prof. Inna Partin-Vaisband (University of Illinois Chicago). The simulation
#   code is NOT distributed with this repository and is available on request to
#   those authors. This file is their simulation's output, not a measurement.
freq_hz,s21_re,s21_im,s21_abs_db,s21_phase_deg
7.125000e+10,0.969013824,0.000977262,-0.273396,0.057783
7.130000e+10,0.969005861,0.000978375,-0.273467,0.057850
7.135000e+10,0.968997976,0.000900062,-0.273539,0.053220
7.140000e+10,0.968990013,0.000901222,-0.273610,0.053289
7.145000e+10,0.968982117,0.000828352,-0.273682,0.048980
7.150000e+10,0.968974155,0.000829562,-0.273753,0.049052
7.155000e+10,0.968966249,0.000761434,-0.273824,0.045024
7.160000e+10,0.968958287,0.000762693,-0.273896,0.045099
7.165000e+10,0.968950375,0.000698735,-0.273967,0.041317
7.170000e+10,0.968942413,0.000700044,-0.274038,0.041395
7.175000e+10,0.968934493,0.000639780,-0.274110,0.037832
7.180000e+10,0.968926532,0.000641140,-0.274181,0.037913
7.185000e+10,0.968918607,0.000584171,-0.274252,0.034544
7.190000e+10,0.968910645,0.000585582,-0.274324,0.034628
7.195000e+10,0.968902716,0.000531572,-0.274395,0.031434
7.200000e+10,0.968894755,0.000533035,-0.274467,0.031521
7.205000e+10,0.968886821,0.000481696,-0.274538,0.028485
7.210000e+10,0.968878860,0.000483212,-0.274609,0.028575
7.215000e+10,0.968870923,0.000434295,-0.274681,0.025683
7.220000e+10,0.968862962,0.000435864,-0.274752,0.025776
7.225000e+10,0.968855021,0.000389155,-0.274823,0.023014
7.230000e+10,0.968847061,0.000390777,-0.274895,0.023110
7.235000e+10,0.968839117,0.000346090,-0.274966,0.020467
7.240000e+10,0.968831157,0.000347765,-0.275038,0.020566
7.245000e+10,0.968823211,0.000304934,-0.275109,0.018034
7.250000e+10,0.968815251,0.000306662,-0.275180,0.018136
7.255000e+10,0.968807303,0.000265542,-0.275252,0.015704
7.260000e+10,0.968799343,0.000267322,-0.275323,0.015810
7.265000e+10,0.968791393,0.000227785,-0.275394,0.013472
7.270000e+10,0.968783433,0.000229618,-0.275466,0.013580
7.275000e+10,0.968775482,0.000191547,-0.275537,0.011329
7.280000e+10,0.968767522,0.000193431,-0.275608,0.011440
7.285000e+10,0.968759569,0.000156723,-0.275680,0.009269
7.290000e+10,0.968751609,0.000158659,-0.275751,0.009384
7.295000e+10,0.968743655,0.000123219,-0.275823,0.007288
7.300000e+10,0.968735696,0.000125204,-0.275894,0.007405
7.305000e+10,0.968727740,0.000090948,-0.275965,0.005379
7.310000e+10,0.968719781,0.000092978,-0.276037,0.005499
7.315000e+10,0.968711825,0.000059824,-0.276108,0.003538
7.320000e+10,0.968703866,0.000061895,-0.276179,0.003661
7.325000e+10,0.968695908,0.000029763,-0.276251,0.001760
7.330000e+10,0.968687949,0.000031860,-0.276322,0.001884
7.335000e+10,0.968679991,0.000000627,-0.276393,0.000037
7.340000e+10,0.968671897,0.000002679,-0.276466,0.000158
7.345000e+10,0.968663769,-0.000027553,-0.276539,-0.001630
7.350000e+10,0.968655641,-0.000025331,-0.276612,-0.001498
7.355000e+10,0.968647512,-0.000054628,-0.276685,-0.003231
7.360000e+10,0.968639385,-0.000052306,-0.276758,-0.003094
7.365000e+10,0.968631255,-0.000080742,-0.276830,-0.004776
7.370000e+10,0.968623128,-0.000078334,-0.276903,-0.004634
7.375000e+10,0.968614998,-0.000105961,-0.276976,-0.006268
7.380000e+10,0.968606871,-0.000103474,-0.277049,-0.006121
7.385000e+10,0.968598740,-0.000130334,-0.277122,-0.007710
7.390000e+10,0.968590613,-0.000127770,-0.277195,-0.007558
7.395000e+10,0.968582482,-0.000153906,-0.277268,-0.009104
7.400000e+10,0.968574356,-0.000151267,-0.277341,-0.008948
7.405000e+10,0.968566224,-0.000176712,-0.277413,-0.010453
7.410000e+10,0.968558098,-0.000173999,-0.277486,-0.010293
7.415000e+10,0.968549966,-0.000198789,-0.277559,-0.011760
7.420000e+10,0.968541840,-0.000196003,-0.277632,-0.011595
7.425000e+10,0.968533708,-0.000220166,-0.277705,-0.013024
7.430000e+10,0.968525582,-0.000217308,-0.277778,-0.012855
7.435000e+10,0.968517450,-0.000240874,-0.277851,-0.014250
7.440000e+10,0.968509324,-0.000237943,-0.277924,-0.014076
7.445000e+10,0.968501191,-0.000260938,-0.277996,-0.015437
7.450000e+10,0.968493066,-0.000257935,-0.278069,-0.015259
7.455000e+10,0.968484933,-0.000280384,-0.278142,-0.016588
7.460000e+10,0.968476808,-0.000277308,-0.278215,-0.016406
7.465000e+10,0.968468675,-0.000299234,-0.278288,-0.017703
7.470000e+10,0.968460550,-0.000296086,-0.278361,-0.017517
7.475000e+10,0.968452417,-0.000317510,-0.278434,-0.018785
7.480000e+10,0.968444292,-0.000314290,-0.278507,-0.018594
7.485000e+10,0.968436159,-0.000335232,-0.278580,-0.019833
7.490000e+10,0.968428034,-0.000331940,-0.278652,-0.019639
7.495000e+10,0.968419901,-0.000352420,-0.278725,-0.020851
7.500000e+10,0.968411777,-0.000349055,-0.278798,-0.020652
7.505000e+10,0.968403644,-0.000369090,-0.278871,-0.021837
7.510000e+10,0.968395519,-0.000365652,-0.278944,-0.021634
7.515000e+10,0.968387386,-0.000385260,-0.279017,-0.022794
7.520000e+10,0.968379262,-0.000381749,-0.279090,-0.022587
7.525000e+10,0.968371129,-0.000400944,-0.279163,-0.023723
7.530000e+10,0.968363005,-0.000397361,-0.279235,-0.023511
7.535000e+10,0.968354872,-0.000416159,-0.279308,-0.024623
7.540000e+10,0.968346749,-0.000412502,-0.279381,-0.024407
7.545000e+10,0.968338615,-0.000430918,-0.279454,-0.025497
7.550000e+10,0.968330492,-0.000427187,-0.279527,-0.025277
7.555000e+10,0.968322359,-0.000445234,-0.279600,-0.026345
7.560000e+10,0.968314236,-0.000441430,-0.279673,-0.026120
7.565000e+10,0.968306103,-0.000459120,-0.279746,-0.027167
7.570000e+10,0.968297980,-0.000455242,-0.279819,-0.026937
7.575000e+10,0.968289847,-0.000472589,-0.279891,-0.027964
7.580000e+10,0.968281724,-0.000468637,-0.279964,-0.027730
7.585000e+10,0.968273591,-0.000485651,-0.280037,-0.028737
7.590000e+10,0.968265469,-0.000481626,-0.280110,-0.028500
7.595000e+10,0.968257336,-0.000498319,-0.280183,-0.029488
7.600000e+10,0.968249213,-0.000494220,-0.280256,-0.029245
7.605000e+10,0.968241081,-0.000510604,-0.280329,-0.030215
7.610000e+10,0.968232959,-0.000506432,-0.280402,-0.029968
7.615000e+10,0.968224826,-0.000522516,-0.280474,-0.030920
7.620000e+10,0.968216704,-0.000518272,-0.280547,-0.030670
7.625000e+10,0.968208571,-0.000534067,-0.280620,-0.031605
7.630000e+10,0.968200450,-0.000529753,-0.280693,-0.031349
7.635000e+10,0.968192317,-0.000545271,-0.280766,-0.032268
7.640000e+10,0.968184196,-0.000540888,-0.280839,-0.032009
7.645000e+10,0.968176064,-0.000556140,-0.280912,-0.032912
7.650000e+10,0.968167942,-0.000551694,-0.280985,-0.032649
7.655000e+10,0.968159810,-0.000566696,-0.281058,-0.033537
7.660000e+10,0.968151689,-0.000562199,-0.281130,-0.033271
7.665000e+10,0.968143557,-0.000576982,-0.281203,-0.034146
7.670000e+10,0.968135405,-0.000572500,-0.281276,-0.033881
7.675000e+10,0.968127116,-0.000587085,-0.281351,-0.034745
7.680000e+10,0.968118839,-0.000582418,-0.281425,-0.034469
7.685000e+10,0.968110551,-0.000596665,-0.281499,-0.035312
7.690000e+10,0.968102274,-0.000591878,-0.281574,-0.035029
7.695000e+10,0.968093986,-0.000605850,-0.281648,-0.035857
7.700000e+10,0.968085709,-0.000600957,-0.281722,-0.035567
7.705000e+10,0.968077421,-0.000614672,-0.281796,-0.036379
7.710000e+10,0.968069145,-0.000609677,-0.281871,-0.036084
7.715000e+10,0.968060857,-0.000623146,-0.281945,-0.036882
7.720000e+10,0.968052580,-0.000618051,-0.282019,-0.036580
7.725000e+10,0.968044293,-0.000631284,-0.282094,-0.037364
7.730000e+10,0.968036017,-0.000626091,-0.282168,-0.037057
7.735000e+10,0.968027729,-0.000639094,-0.282242,-0.037827
7.740000e+10,0.968019454,-0.000633802,-0.282316,-0.037514
7.745000e+10,0.968011166,-0.000646583,-0.282391,-0.038271
7.750000e+10,0.968002891,-0.000641194,-0.282465,-0.037952
7.755000e+10,0.967994604,-0.000653758,-0.282539,-0.038696
7.760000e+10,0.967986329,-0.000648271,-0.282614,-0.038372
7.765000e+10,0.967978042,-0.000660624,-0.282688,-0.039103
7.770000e+10,0.967969767,-0.000655039,-0.282762,-0.038773
7.775000e+10,0.967961480,-0.000667187,-0.282836,-0.039492
7.780000e+10,0.967953205,-0.000661503,-0.282911,-0.039156
7.785000e+10,0.967944919,-0.000673451,-0.282985,-0.039864
7.790000e+10,0.967936644,-0.000667668,-0.283059,-0.039522
7.795000e+10,0.967928358,-0.000679420,-0.283134,-0.040218
7.800000e+10,0.967920084,-0.000673537,-0.283208,-0.039870
7.805000e+10,0.967911798,-0.000685099,-0.283282,-0.040555
7.810000e+10,0.967903524,-0.000679116,-0.283356,-0.040201
7.815000e+10,0.967895238,-0.000690490,-0.283431,-0.040874
7.820000e+10,0.967886964,-0.000684406,-0.283505,-0.040515
7.825000e+10,0.967878678,-0.000695599,-0.283579,-0.041178
7.830000e+10,0.967870405,-0.000689412,-0.283654,-0.040812
7.835000e+10,0.967862119,-0.000700427,-0.283728,-0.041464
7.840000e+10,0.967853846,-0.000694137,-0.283802,-0.041092
7.845000e+10,0.967845561,-0.000704978,-0.283876,-0.041734
7.850000e+10,0.967837288,-0.000698585,-0.283951,-0.041356
7.855000e+10,0.967829003,-0.000709255,-0.284025,-0.041988
7.860000e+10,0.967820730,-0.000702757,-0.284099,-0.041604
7.865000e+10,0.967812445,-0.000713261,-0.284174,-0.042226
7.870000e+10,0.967804173,-0.000706657,-0.284248,-0.041835
7.875000e+10,0.967795888,-0.000716998,-0.284322,-0.042448
7.880000e+10,0.967787616,-0.000710287,-0.284396,-0.042051
7.885000e+10,0.967779331,-0.000720469,-0.284471,-0.042654
7.890000e+10,0.967771060,-0.000713651,-0.284545,-0.042251
7.895000e+10,0.967762775,-0.000723677,-0.284619,-0.042845
7.900000e+10,0.967754504,-0.000716749,-0.284694,-0.042435
7.905000e+10,0.967746220,-0.000726623,-0.284768,-0.043020
7.910000e+10,0.967737948,-0.000719586,-0.284842,-0.042604
7.915000e+10,0.967729664,-0.000729310,-0.284916,-0.043180
7.920000e+10,0.967721393,-0.000722162,-0.284991,-0.042757
7.925000e+10,0.967713110,-0.000731741,-0.285065,-0.043324
7.930000e+10,0.967704839,-0.000724482,-0.285139,-0.042895
7.935000e+10,0.967696555,-0.000733919,-0.285214,-0.043454
7.940000e+10,0.967688285,-0.000726547,-0.285288,-0.043018
7.945000e+10,0.967680001,-0.000735845,-0.285362,-0.043569
7.950000e+10,0.967671731,-0.000728361,-0.285436,-0.043126
7.955000e+10,0.967663448,-0.000737524,-0.285511,-0.043669
7.960000e+10,0.967655178,-0.000729927,-0.285585,-0.043220
7.965000e+10,0.967646895,-0.000738959,-0.285659,-0.043755
7.970000e+10,0.967638625,-0.000731251,-0.285734,-0.043299
7.975000e+10,0.967630343,-0.000740158,-0.285808,-0.043827
7.980000e+10,0.967622073,-0.000732340,-0.285882,-0.043364
7.985000e+10,0.967613791,-0.000741129,-0.285956,-0.043885
7.990000e+10,0.967605521,-0.000733209,-0.286031,-0.043416
7.995000e+10,0.967597239,-0.000741895,-0.286105,-0.043931
8.000000e+10,0.967588970,-0.000733913,-0.286179,-0.043459
8.005000e+10,0.967580602,-0.000742559,-0.286254,-0.043971
8.010000e+10,0.967572190,-0.000734427,-0.286330,-0.043490
8.015000e+10,0.967563764,-0.000742852,-0.286406,-0.043989
8.020000e+10,0.967555352,-0.000734532,-0.286481,-0.043497
8.025000e+10,0.967546927,-0.000742799,-0.286557,-0.043987
8.030000e+10,0.967538516,-0.000734320,-0.286632,-0.043485
8.035000e+10,0.967530091,-0.000742443,-0.286708,-0.043966
8.040000e+10,0.967521679,-0.000733812,-0.286783,-0.043456
8.045000e+10,0.967513255,-0.000741799,-0.286859,-0.043929
8.050000e+10,0.967504844,-0.000733016,-0.286935,-0.043409
8.055000e+10,0.967496420,-0.000740871,-0.287010,-0.043875
8.060000e+10,0.967488008,-0.000731938,-0.287086,-0.043346
8.065000e+10,0.967479585,-0.000739665,-0.287161,-0.043804
8.070000e+10,0.967471174,-0.000730579,-0.287237,-0.043267
8.075000e+10,0.967462750,-0.000738181,-0.287312,-0.043717
8.080000e+10,0.967454339,-0.000728942,-0.287388,-0.043170
8.085000e+10,0.967445916,-0.000736421,-0.287464,-0.043614
8.090000e+10,0.967437506,-0.000727027,-0.287539,-0.043058
8.095000e+10,0.967429083,-0.000734387,-0.287615,-0.043494
8.100000e+10,0.967420673,-0.000724835,-0.287690,-0.042929
8.105000e+10,0.967412250,-0.000732077,-0.287766,-0.043358
8.110000e+10,0.967403840,-0.000722366,-0.287841,-0.042783
8.115000e+10,0.967395417,-0.000729492,-0.287917,-0.043206
8.120000e+10,0.967387008,-0.000719620,-0.287993,-0.042621
8.125000e+10,0.967378585,-0.000726632,-0.288068,-0.043037
8.130000e+10,0.967370176,-0.000716595,-0.288144,-0.042443
8.135000e+10,0.967361754,-0.000723495,-0.288219,-0.042852
8.140000e+10,0.967353345,-0.000713291,-0.288295,-0.042248
8.145000e+10,0.967344923,-0.000720081,-0.288370,-0.042650
8.150000e+10,0.967336514,-0.000709707,-0.288446,-0.042036
8.155000e+10,0.967328092,-0.000716388,-0.288522,-0.042432
8.160000e+10,0.967319684,-0.000705842,-0.288597,-0.041808
8.165000e+10,0.967311262,-0.000712416,-0.288673,-0.042198
8.170000e+10,0.967302854,-0.000701694,-0.288748,-0.041563
8.175000e+10,0.967294433,-0.000708162,-0.288824,-0.041947
8.180000e+10,0.967286025,-0.000697261,-0.288899,-0.041301
8.185000e+10,0.967277604,-0.000703626,-0.288975,-0.041679
8.190000e+10,0.967269196,-0.000692541,-0.289051,-0.041022
8.195000e+10,0.967260775,-0.000698804,-0.289126,-0.041394
8.200000e+10,0.967252367,-0.000687533,-0.289202,-0.040726
8.205000e+10,0.967243947,-0.000693695,-0.289277,-0.041092
8.210000e+10,0.967235539,-0.000682235,-0.289353,-0.040413
8.215000e+10,0.967227119,-0.000688297,-0.289429,-0.040773
8.220000e+10,0.967218712,-0.000676643,-0.289504,-0.040083
8.225000e+10,0.967210292,-0.000682608,-0.289580,-0.040436
8.230000e+10,0.967201885,-0.000670756,-0.289655,-0.039735
8.235000e+10,0.967193466,-0.000676625,-0.289731,-0.040083
8.240000e+10,0.967185059,-0.000664571,-0.289806,-0.039369
8.245000e+10,0.967176639,-0.000670345,-0.289882,-0.039711
8.250000e+10,0.967168233,-0.000658085,-0.289958,-0.038985
8.255000e+10,0.967159814,-0.000663766,-0.290033,-0.039322
8.260000e+10,0.967151407,-0.000651296,-0.290109,-0.038584
8.265000e+10,0.967142988,-0.000656885,-0.290184,-0.038915
8.270000e+10,0.967134582,-0.000644201,-0.290260,-0.038164
8.275000e+10,0.967126163,-0.000649701,-0.290335,-0.038490
8.280000e+10,0.967117757,-0.000636797,-0.290411,-0.037726
8.285000e+10,0.967109339,-0.000642210,-0.290487,-0.038047
8.290000e+10,0.967100933,-0.000629082,-0.290562,-0.037270
8.295000e+10,0.967092515,-0.000634411,-0.290638,-0.037586
8.300000e+10,0.967084109,-0.000621056,-0.290713,-0.036795
8.305000e+10,0.967075691,-0.000626303,-0.290789,-0.037106
8.310000e+10,0.967067286,-0.000612718,-0.290864,-0.036302
8.315000e+10,0.967058868,-0.000617889,-0.290940,-0.036608
8.320000e+10,0.967050463,-0.000604072,-0.291016,-0.035790
8.325000e+10,0.967042046,-0.000609180,-0.291091,-0.036093
8.330000e+10,0.967033640,-0.000595134,-0.291167,-0.035261
8.335000e+10,0.967025223,-0.000600235,-0.291242,-0.035564
8.340000e+10,0.967016688,-0.000586010,-0.291319,-0.034721
8.345000e+10,0.967008141,-0.000590938,-0.291396,-0.035013
8.350000e+10,0.966999606,-0.000576362,-0.291473,-0.034150
8.355000e+10,0.966991060,-0.000581174,-0.291549,-0.034435
8.360000e+10,0.966982525,-0.000566292,-0.291626,-0.033554
8.365000e+10,0.966973978,-0.000571000,-0.291703,-0.033833
8.370000e+10,0.966965444,-0.000555818,-0.291779,-0.032934
8.375000e+10,0.966956898,-0.000560426,-0.291856,-0.033207
8.380000e+10,0.966948363,-0.000544940,-0.291933,-0.032290
8.385000e+10,0.966939818,-0.000549453,-0.292010,-0.032558
8.390000e+10,0.966931283,-0.000533655,-0.292086,-0.031622
8.395000e+10,0.966922738,-0.000538075,-0.292163,-0.031884
8.400000e+10,0.966914203,-0.000521960,-0.292240,-0.030929
8.405000e+10,0.966905658,-0.000526289,-0.292317,-0.031186
8.410000e+10,0.966897124,-0.000509847,-0.292393,-0.030212
8.415000e+10,0.966888579,-0.000514086,-0.292470,-0.030464
8.420000e+10,0.966880045,-0.000497309,-0.292547,-0.029470
8.425000e+10,0.966871500,-0.000501460,-0.292624,-0.029716
8.430000e+10,0.966862967,-0.000484337,-0.292700,-0.028702
8.435000e+10,0.966854422,-0.000488400,-0.292777,-0.028943
8.440000e+10,0.966845888,-0.000470922,-0.292854,-0.027907
8.445000e+10,0.966837344,-0.000474899,-0.292931,-0.028143
8.450000e+10,0.966828810,-0.000457054,-0.293007,-0.027086
8.455000e+10,0.966820266,-0.000460946,-0.293084,-0.027317
8.460000e+10,0.966811733,-0.000442721,-0.293161,-0.026237
8.465000e+10,0.966803189,-0.000446529,-0.293238,-0.026463
8.470000e+10,0.966794655,-0.000427912,-0.293314,-0.025360
8.475000e+10,0.966786112,-0.000431636,-0.293391,-0.025581
8.480000e+10,0.966777578,-0.000412614,-0.293468,-0.024453
8.485000e+10,0.966769035,-0.000416255,-0.293545,-0.024669
8.490000e+10,0.966760501,-0.000396813,-0.293621,-0.023517
8.495000e+10,0.966751958,-0.000400373,-0.293698,-0.023729
8.500000e+10,0.966743425,-0.000380496,-0.293775,-0.022551
8.505000e+10,0.966734882,-0.000383975,-0.293852,-0.022757
8.510000e+10,0.966726349,-0.000363646,-0.293928,-0.021553
8.515000e+10,0.966717806,-0.000367044,-0.294005,-0.021754
8.520000e+10,0.966709273,-0.000346247,-0.294082,-0.020522
8.525000e+10,0.966700730,-0.000349566,-0.294158,-0.020719
8.530000e+10,0.966692197,-0.000328282,-0.294235,-0.019457
8.535000e+10,0.966683655,-0.000331522,-0.294312,-0.019649
8.540000e+10,0.966675121,-0.000309731,-0.294389,-0.018358
8.545000e+10,0.966666579,-0.000312892,-0.294465,-0.018546
8.550000e+10,0.966658045,-0.000290574,-0.294542,-0.017223
8.555000e+10,0.966649504,-0.000293658,-0.294619,-0.017406
8.560000e+10,0.966640970,-0.000270791,-0.294696,-0.016051
8.565000e+10,0.966632428,-0.000273798,-0.294772,-0.016229
8.570000e+10,0.966623894,-0.000250357,-0.294849,-0.014840
8.575000e+10,0.966615353,-0.000253288,-0.294926,-0.015014
8.580000e+10,0.966606819,-0.000229248,-0.295003,-0.013589
8.585000e+10,0.966598278,-0.000232104,-0.295079,-0.013758
8.590000e+10,0.966589743,-0.000207439,-0.295156,-0.012296
8.595000e+10,0.966581203,-0.000210220,-0.295233,-0.012461
8.600000e+10,0.966572668,-0.000184899,-0.295310,-0.010960
8.605000e+10,0.966564127,-0.000187607,-0.295386,-0.011121
8.610000e+10,0.966555592,-0.000161601,-0.295463,-0.009579
8.615000e+10,0.966547052,-0.000164236,-0.295540,-0.009736
8.620000e+10,0.966538516,-0.000137510,-0.295617,-0.008151
8.625000e+10,0.966529977,-0.000140075,-0.295693,-0.008304
8.630000e+10,0.966521441,-0.000112593,-0.295770,-0.006675
8.635000e+10,0.966512901,-0.000115089,-0.295847,-0.006823
8.640000e+10,0.966504364,-0.000086814,-0.295924,-0.005146
8.645000e+10,0.966495825,-0.000089245,-0.296000,-0.005291
8.650000e+10,0.966487288,-0.000060136,-0.296077,-0.003565
8.655000e+10,0.966478748,-0.000062509,-0.296154,-0.003706
8.660000e+10,0.966470211,-0.000032530,-0.296231,-0.001928
8.665000e+10,0.966461672,-0.000034870,-0.296307,-0.002067
8.670000e+10,0.966453087,-0.000004018,-0.296384,-0.000238
8.675000e+10,0.966444431,-0.000006296,-0.296462,-0.000373
8.680000e+10,0.966435776,0.000025634,-0.296540,0.001520
8.685000e+10,0.966427121,0.000023487,-0.296618,0.001392
8.690000e+10,0.966418464,0.000056508,-0.296696,0.003350
8.695000e+10,0.966409809,0.000054458,-0.296773,0.003229
8.700000e+10,0.966401151,0.000088628,-0.296851,0.005255
8.705000e+10,0.966392497,0.000086668,-0.296929,0.005138
8.710000e+10,0.966383838,0.000122057,-0.297007,0.007237
8.715000e+10,0.966375183,0.000120183,-0.297085,0.007126
8.720000e+10,0.966366523,0.000156872,-0.297162,0.009301
8.725000e+10,0.966357869,0.000155082,-0.297240,0.009195
8.730000e+10,0.966349208,0.000193161,-0.297318,0.011453
8.735000e+10,0.966340554,0.000191454,-0.297396,0.011352
8.740000e+10,0.966331891,0.000231026,-0.297474,0.013698
8.745000e+10,0.966323237,0.000229401,-0.297551,0.013602
8.750000e+10,0.966314572,0.000270578,-0.297629,0.016043
8.755000e+10,0.966305918,0.000269034,-0.297707,0.015952
8.760000e+10,0.966297251,0.000311944,-0.297785,0.018496
8.765000e+10,0.966288597,0.000310481,-0.297862,0.018410
8.770000e+10,0.966279928,0.000355269,-0.297940,0.021066
8.775000e+10,0.966271275,0.000353886,-0.298018,0.020984
8.780000e+10,0.966262603,0.000400716,-0.298096,0.023761
8.785000e+10,0.966253949,0.000399413,-0.298174,0.023684
8.790000e+10,0.966245274,0.000448472,-0.298251,0.026593
8.795000e+10,0.966236621,0.000447249,-0.298329,0.026521
8.800000e+10,0.966227943,0.000498750,-0.298407,0.029575
8.805000e+10,0.966219290,0.000497608,-0.298485,0.029508
8.810000e+10,0.966210607,0.000551798,-0.298563,0.032721
8.815000e+10,0.966201954,0.000550736,-0.298640,0.032659
8.820000e+10,0.966193267,0.000607904,-0.298718,0.036049
8.825000e+10,0.966184615,0.000606922,-0.298796,0.035991
8.830000e+10,0.966175922,0.000667404,-0.298874,0.039578
8.835000e+10,0.966167269,0.000666503,-0.298952,0.039525
8.840000e+10,0.966158570,0.000730696,-0.299029,0.043332
8.845000e+10,0.966149918,0.000729876,-0.299107,0.043284
8.850000e+10,0.966141211,0.000798255,-0.299185,0.047339
8.855000e+10,0.966132559,0.000797517,-0.299263,0.047296
8.860000e+10,0.966123843,0.000870656,-0.299340,0.051634
8.865000e+10,0.966115192,0.000870000,-0.299418,0.051596
8.870000e+10,0.966106465,0.000948599,-0.299496,0.056257
8.875000e+10,0.966097813,0.000948026,-0.299574,0.056224
8.880000e+10,0.966089074,0.001032953,-0.299652,0.061261
8.885000e+10,0.966080422,0.001032465,-0.299729,0.061233
8.890000e+10,0.966071667,0.001124814,-0.299807,0.066710
8.895000e+10,0.966063016,0.001124413,-0.299885,0.066687
8.900000e+10,0.966054241,0.001225593,-0.299963,0.072689
8.905000e+10,0.966045589,0.001225278,-0.300041,0.072671
8.910000e+10,0.966036789,0.001337141,-0.300118,0.079306
8.915000e+10,0.966028138,0.001336915,-0.300196,0.079293
8.920000e+10,0.966019305,0.001461966,-0.300274,0.086711
8.925000e+10,0.966010654,0.001461833,-0.300352,0.086704
8.930000e+10,0.966001777,0.001603579,-0.300430,0.095112
8.935000e+10,0.965993126,0.001603541,-0.300507,0.095110
8.940000e+10,0.965984189,0.001767109,-0.300585,0.104813
8.945000e+10,0.965975538,0.001767171,-0.300663,0.104818
8.950000e+10,0.965966514,0.001960480,-0.300741,0.116285
8.955000e+10,0.965957862,0.001960648,-0.300818,0.116296
8.960000e+10,0.965948703,0.002196899,-0.300896,0.130310
8.965000e+10,0.965940051,0.002197182,-0.300974,0.130328
8.970000e+10,0.965930662,0.002500887,-0.301052,0.148344
8.975000e+10,0.965922010,0.002501299,-0.301130,0.148370
8.980000e+10,0.965912165,0.002926378,-0.301207,0.173586
8.985000e+10,0.965903513,0.002926947,-0.301285,0.173621
8.990000e+10,0.965892456,0.003635144,-0.301363,0.215632
8.995000e+10,0.965883803,0.003635931,-0.301441,0.215681
9.000000e+10,0.965864825,0.005759335,-0.301519,0.341644
